     K12Q08C 0C2012 09 10.75556700 40 13.34 -64 06 20.2          14.5 RL~0ia9E10
     K12Q08C 0C2012 09 14.72986808 43 51.26 -72 28 13.2          16.2 RL~0ikAE10
     K12Q08C 0C2012 09 14.73024408 43 53.36 -72 28 01.2          16.4 RL~0ikAE10
     K12Q08C 0C2012 09 14.73061208 43 55.44 -72 27 49.3          16.3 RL~0ikAE10
     K12Q08C 0C2012 09 14.73099008 43 57.54 -72 27 37.2          16.2 RL~0ikAE10
     K12Q08C 0C2012 09 14.73136008 43 59.63 -72 27 25.3          16.1 RL~0ikAE10
     K12Q08C 0C2012 09 14.73173708 44 01.75 -72 27 13.2          15.8 RL~0ikAE10
     K12Q08C 0C2012 09 14.73248008 44 05.88 -72 26 49.3          16.1 RL~0ikAE10
     K12Q08C 0C2012 09 14.73285908 44 08.02 -72 26 37.1          16.2 RL~0ikAE10
     K12Q08C 0C2012 09 14.73323908 44 10.12 -72 26 25.0          16.2 RL~0ikAE10
     K12Q08C 0C2012 09 14.73365508 44 12.46 -72 26 11.5          16.3 RL~0ikAE10
     K12Q08C  C2013 01 02.53051 14 09 06.73 -09 10 14.3          20.4 Vr~0n74G96
     K12Q08C  C2013 01 02.53701 14 09 07.20 -09 10 17.9          20.1 Vr~0n74G96
     K12Q08C  C2013 01 02.54354 14 09 07.66 -09 10 21.0          20.5 Vr~0n74G96
     K12Q08C  C2013 01 02.55008 14 09 08.17 -09 10 24.4          20.3 Vr~0n74G96
     K12Q08C  C2013 01 17.61907 14 24 46.241-10 55 47.49         20.7 wL~0nhJF51
     K12Q08C  C2013 01 17.62449 14 24 46.485-10 55 49.34         20.6 wL~0nhJF51
     K12Q08C  C2013 01 17.62987 14 24 46.720-10 55 51.15         20.5 wL~0nhJF51
     K12Q08C  C2013 01 17.63527 14 24 46.967-10 55 53.06         20.6 wL~0nhJF51
     K12Q08C |C2013 02 11.35721 14 32 09.16 -12 12 20.9          21.2 Vu~0oQl807
